EmptyCol,DateTime,Main_Owner,2nd_Owner,Load(KG),Bin_ID,Full(Y/N)
8196,2024-09-27 14:54:57.649591,user1,user2,67.6,bin1,N
8197,2024-09-27 14:54:57.729667,user1,user2,67.6,bin1,N
8198,2024-09-27 14:54:57.817723,user1,user2,67.6,bin1,N
8199,2024-09-27 14:54:57.892722,user1,user2,67.6,bin1,N
8200,2024-09-27 14:54:57.972721,user1,user2,67.6,bin1,N
8201,2024-09-27 14:54:58.072567,user1,user2,67.6,bin1,N
8202,2024-09-27 14:54:58.152563,user1,user2,67.6,bin1,N
8203,2024-09-27 14:54:58.224676,user1,user2,67.6,bin1,N
8204,2024-09-27 14:54:58.311957,user1,user2,67.6,bin1,N
8205,2024-09-27 14:54:58.394649,user1,user2,67.6,bin1,N
8206,2024-09-27 14:54:58.487646,user1,user2,67.6,bin1,N
8207,2024-09-27 14:54:58.576643,user1,user2,67.6,bin1,N
8208,2024-09-27 14:54:58.665964,user1,user2,67.6,bin1,N
8209,2024-09-27 14:54:58.753046,user1,user2,67.6,bin1,N
8210,2024-09-27 14:54:58.850608,user1,user2,67.6,bin1,N
8211,2024-09-27 14:54:58.944016,user1,user2,67.6,bin1,N
8212,2024-09-27 14:54:59.028015,user1,user2,67.6,bin1,N
8213,2024-09-27 14:54:59.138428,user1,user2,67.6,bin1,N
8214,2024-09-27 14:54:59.212501,user1,user2,67.6,bin1,N
8215,2024-09-27 14:54:59.290492,user1,user2,67.6,bin1,N
8216,2024-09-27 14:54:59.381962,user1,user2,67.6,bin1,N
8217,2024-09-27 14:54:59.470912,user1,user2,67.6,bin1,N
8218,2024-09-27 14:54:59.551077,user1,user2,67.6,bin1,N
8219,2024-09-27 14:54:59.629929,user1,user2,67.6,bin1,N
8220,2024-09-27 14:54:59.712966,user1,user2,67.6,bin1,N
8221,2024-09-27 14:54:59.801133,user1,user2,67.6,bin1,N
8222,2024-09-27 14:54:59.873459,user1,user2,67.6,bin1,N
8223,2024-09-27 14:54:59.952223,user1,user2,67.6,bin1,N
8224,2024-09-27 14:55:00.040687,user1,user2,67.6,bin1,N
8225,2024-09-27 14:55:00.134104,user1,user2,67.6,bin1,N
8226,2024-09-27 14:55:00.212105,user1,user2,67.6,bin1,N
8227,2024-09-27 14:55:00.331607,user1,user2,67.6,bin1,N
8228,2024-09-27 14:55:00.424613,user1,user2,67.6,bin1,N
8229,2024-09-27 14:55:00.511520,user1,user2,67.6,bin1,N
8230,2024-09-27 14:55:00.592525,user1,user2,67.6,bin1,N
8231,2024-09-27 14:55:00.696523,user1,user2,67.6,bin1,N
8232,2024-09-27 14:55:00.774796,user1,user2,67.6,bin1,N
8233,2024-09-27 14:55:00.849806,user1,user2,67.6,bin1,N
8234,2024-09-27 14:55:00.955054,user1,user2,67.6,bin1,N
8235,2024-09-27 14:55:01.051055,user1,user2,67.6,bin1,N
8236,2024-09-27 14:55:01.132349,user1,user2,67.6,bin1,N
8237,2024-09-27 14:55:01.291451,user1,user2,67.6,bin1,N
8238,2024-09-27 14:55:01.393450,user1,user2,67.6,bin1,N
8239,2024-09-27 14:55:01.525740,user1,user2,67.6,bin1,N
8240,2024-09-27 14:55:01.628725,user1,user2,67.6,bin1,N
8241,2024-09-27 14:55:01.719847,user1,user2,67.6,bin1,N
8242,2024-09-27 14:55:01.802847,user1,user2,67.6,bin1,N
8243,2024-09-27 14:55:01.905358,user1,user2,67.6,bin1,N
8244,2024-09-27 14:55:01.994795,user1,user2,67.6,bin1,N
8245,2024-09-27 14:55:02.086853,user1,user2,67.6,bin1,N
8246,2024-09-27 14:55:02.195244,user1,user2,67.6,bin1,N
8247,2024-09-27 14:55:02.279396,user1,user2,67.6,bin1,N
8248,2024-09-27 14:55:02.362385,user1,user2,67.6,bin1,N
8249,2024-09-27 14:55:02.453218,user1,user2,67.6,bin1,N
8250,2024-09-27 14:55:02.528223,user1,user2,67.6,bin1,N
8251,2024-09-27 14:55:02.597225,user1,user2,67.6,bin1,N
8252,2024-09-27 14:55:02.687716,user1,user2,67.6,bin1,N
8253,2024-09-27 14:55:02.755937,user1,user2,67.6,bin1,N
8254,2024-09-27 14:55:02.830228,user1,user2,67.6,bin1,N
8255,2024-09-27 14:55:02.913603,user1,user2,67.6,bin1,N
8256,2024-09-27 14:55:02.994679,user1,user2,67.6,bin1,N
8257,2024-09-27 14:55:03.097005,user1,user2,67.6,bin1,N
8258,2024-09-27 14:55:03.180496,user1,user2,67.6,bin1,N
8259,2024-09-27 14:55:03.273472,user1,user2,67.6,bin1,N
8260,2024-09-27 14:55:03.364848,user1,user2,67.6,bin1,N
8261,2024-09-27 14:55:03.435849,user1,user2,67.6,bin1,N
8262,2024-09-27 14:55:03.508045,user1,user2,67.6,bin1,N
8263,2024-09-27 14:55:03.581274,user1,user2,67.6,bin1,N
8264,2024-09-27 14:55:03.657282,user1,user2,67.6,bin1,N
8265,2024-09-27 14:55:03.744555,user1,user2,67.6,bin1,N
8266,2024-09-27 14:55:03.827567,user1,user2,67.6,bin1,N
8267,2024-09-27 14:55:03.913568,user1,user2,67.6,bin1,N
8268,2024-09-27 14:55:04.000569,user1,user2,67.6,bin1,N
8269,2024-09-27 14:55:04.068571,user1,user2,67.6,bin1,N
8270,2024-09-27 14:55:04.148563,user1,user2,65.0,bin1,N
8271,2024-09-27 14:55:04.221568,user1,user2,65.0,bin1,N
8272,2024-09-27 14:55:04.291802,user1,user2,74.4,bin1,N
8273,2024-09-27 14:55:04.357801,user1,user2,74.4,bin1,N
8274,2024-09-27 14:55:04.444801,user1,user2,68.6,bin1,N
8275,2024-09-27 14:55:04.513090,user1,user2,68.6,bin1,N
8276,2024-09-27 14:55:04.582085,user1,user2,62.8,bin1,N
8277,2024-09-27 14:55:04.652090,user1,user2,62.8,bin1,N
8278,2024-09-27 14:55:04.726665,user1,user2,62.6,bin1,N
8279,2024-09-27 14:55:04.824961,user1,user2,62.6,bin1,N
8280,2024-09-27 14:55:04.911231,user1,user2,65.6,bin1,N
8281,2024-09-27 14:55:04.991226,user1,user2,65.6,bin1,N
8282,2024-09-27 14:55:05.061232,user1,user2,62.8,bin1,N
8283,2024-09-27 14:55:05.172453,user1,user2,62.8,bin1,N
8284,2024-09-27 14:55:05.246455,user1,user2,12.0,bin1,N
8285,2024-09-27 14:55:05.316462,user1,user2,12.0,bin1,N
8286,2024-09-27 14:55:05.382454,user1,user2,0.6,bin1,N
8287,2024-09-27 14:55:05.632706,user1,user2,0.6,bin1,N
8288,2024-09-27 14:55:05.719706,user1,user2,0.0,bin1,N
8289,2024-09-27 14:55:05.811705,user1,user2,0.0,bin1,N
8290,2024-09-27 14:55:05.900705,user1,user2,0.0,bin1,N
8291,2024-09-27 14:55:05.991713,user1,user2,0.0,bin1,N
8292,2024-09-27 14:55:06.096712,user1,user2,0.0,bin1,N
8293,2024-09-27 14:55:06.184710,user1,user2,0.0,bin1,N
8294,2024-09-27 14:55:06.268950,user1,user2,0.0,bin1,N
8295,2024-09-27 14:55:06.348950,user1,user2,0.0,bin1,N
8296,2024-09-27 14:55:06.435177,user1,user2,0.0,bin1,N
8297,2024-09-27 14:55:06.507177,user1,user2,0.0,bin1,N
8298,2024-09-27 14:55:06.581179,user1,user2,0.0,bin1,N
8299,2024-09-27 14:55:06.649410,user1,user2,0.0,bin1,N
8300,2024-09-27 14:55:06.716407,user1,user2,0.0,bin1,N
8301,2024-09-27 14:55:06.786401,user1,user2,0.0,bin1,N
8302,2024-09-27 14:55:06.861918,user1,user2,0.0,bin1,N
8303,2024-09-27 14:55:06.931912,user1,user2,0.0,bin1,N
8304,2024-09-27 14:55:07.014921,user1,user2,0.0,bin1,N
8305,2024-09-27 14:55:07.078920,user1,user2,0.0,bin1,N
8306,2024-09-27 14:55:07.163960,user1,user2,0.0,bin1,N
8307,2024-09-27 14:55:07.247130,user1,user2,0.0,bin1,N
8308,2024-09-27 14:55:07.323244,user1,user2,0.0,bin1,N
8309,2024-09-27 14:55:07.416246,user1,user2,0.0,bin1,N
8310,2024-09-27 14:55:07.495390,user1,user2,0.0,bin1,N
8311,2024-09-27 14:55:07.566445,user1,user2,0.0,bin1,N
8312,2024-09-27 14:55:07.648445,user1,user2,0.0,bin1,N
8313,2024-09-27 14:55:07.747768,user1,user2,0.0,bin1,N
8314,2024-09-27 14:55:07.824962,user1,user2,0.0,bin1,N
8315,2024-09-27 14:55:07.902010,user1,user2,0.0,bin1,N
8316,2024-09-27 14:55:07.985010,user1,user2,0.0,bin1,N
8317,2024-09-27 14:55:08.062009,user1,user2,0.0,bin1,N
8318,2024-09-27 14:55:08.150406,user1,user2,0.0,bin1,N
8319,2024-09-27 14:55:08.222507,user1,user2,0.0,bin1,N
8320,2024-09-27 14:55:08.298728,user1,user2,0.0,bin1,N
8321,2024-09-27 14:55:08.371875,user1,user2,0.0,bin1,N
8322,2024-09-27 14:55:08.443881,user1,user2,0.0,bin1,N
8323,2024-09-27 14:55:08.519245,user1,user2,0.0,bin1,N
8324,2024-09-27 14:55:08.588337,user1,user2,0.0,bin1,N
8325,2024-09-27 14:55:08.673344,user1,user2,0.0,bin1,N
8326,2024-09-27 14:55:08.751538,user1,user2,0.0,bin1,N
8327,2024-09-27 14:55:08.831538,user1,user2,0.0,bin1,N
8328,2024-09-27 14:55:08.909687,user1,user2,0.0,bin1,N
8329,2024-09-27 14:55:08.979788,user1,user2,0.0,bin1,N
8330,2024-09-27 14:55:09.058091,user1,user2,0.0,bin1,N
8331,2024-09-27 14:55:09.141106,user1,user2,0.0,bin1,N
8332,2024-09-27 14:55:09.223500,user1,user2,0.0,bin1,N
8333,2024-09-27 14:55:09.301500,user1,user2,0.0,bin1,N
8334,2024-09-27 14:55:09.371502,user1,user2,0.0,bin1,N
8335,2024-09-27 14:55:09.436622,user1,user2,0.0,bin1,N
8336,2024-09-27 14:55:09.516614,user1,user2,0.0,bin1,N
8337,2024-09-27 14:55:09.699850,user1,user2,0.0,bin1,N
8338,2024-09-27 14:55:09.798245,user1,user2,0.0,bin1,N
8339,2024-09-27 14:55:09.916405,user1,user2,0.0,bin1,N
8340,2024-09-27 14:55:10.003411,user1,user2,0.0,bin1,N
8341,2024-09-27 14:55:10.091674,user1,user2,0.0,bin1,N
8342,2024-09-27 14:55:10.190682,user1,user2,0.0,bin1,N
8343,2024-09-27 14:55:10.282751,user1,user2,0.0,bin1,N
8344,2024-09-27 14:55:10.376751,user1,user2,0.0,bin1,N
8345,2024-09-27 14:55:10.468904,user1,user2,0.0,bin1,N
8346,2024-09-27 14:55:10.558374,user1,user2,0.0,bin1,N
8347,2024-09-27 14:55:10.645367,user1,user2,0.0,bin1,N
8348,2024-09-27 14:55:10.729394,user1,user2,0.0,bin1,N
8349,2024-09-27 14:55:10.806366,user1,user2,0.0,bin1,N
8350,2024-09-27 14:55:10.903715,user1,user2,0.0,bin1,N
8351,2024-09-27 14:55:11.019697,user1,user2,0.0,bin1,N
8352,2024-09-27 14:55:11.097700,user1,user2,0.0,bin1,N
8353,2024-09-27 14:55:11.173696,user1,user2,0.0,bin1,N
8354,2024-09-27 14:55:11.239696,user1,user2,0.0,bin1,N
8355,2024-09-27 14:55:11.316696,user1,user2,0.0,bin1,N
8356,2024-09-27 14:55:11.388697,user1,user2,0.0,bin1,N
8357,2024-09-27 14:55:11.475704,user1,user2,0.0,bin1,N
8358,2024-09-27 14:55:11.561714,user1,user2,0.0,bin1,N
8359,2024-09-27 14:55:11.656710,user1,user2,0.0,bin1,N
8360,2024-09-27 14:55:11.737708,user1,user2,0.0,bin1,N
8361,2024-09-27 14:55:11.849144,user1,user2,0.0,bin1,N
8362,2024-09-27 14:55:11.922137,user1,user2,0.0,bin1,N
8363,2024-09-27 14:55:11.993292,user1,user2,0.0,bin1,N
8364,2024-09-27 14:55:12.078339,user1,user2,0.0,bin1,N
8365,2024-09-27 14:55:12.178379,user1,user2,0.0,bin1,N
8366,2024-09-27 14:55:12.257184,user1,user2,0.0,bin1,N
8367,2024-09-27 14:55:12.332183,user1,user2,0.0,bin1,N
8368,2024-09-27 14:55:12.403156,user1,user2,0.0,bin1,N
8369,2024-09-27 14:55:12.474156,user1,user2,0.0,bin1,N
8370,2024-09-27 14:55:12.550379,user1,user2,0.0,bin1,N
8371,2024-09-27 14:55:12.619531,user1,user2,0.0,bin1,N
8372,2024-09-27 14:55:12.784539,user1,user2,0.0,bin1,N
8373,2024-09-27 14:55:12.861567,user1,user2,0.0,bin1,N
8374,2024-09-27 14:55:12.931540,user1,user2,0.0,bin1,N
8375,2024-09-27 14:55:13.007539,user1,user2,0.0,bin1,N
8376,2024-09-27 14:55:13.085538,user1,user2,0.0,bin1,N
8377,2024-09-27 14:55:13.159535,user1,user2,0.0,bin1,N
8378,2024-09-27 14:55:13.230533,user1,user2,0.0,bin1,N
8379,2024-09-27 14:55:13.303533,user1,user2,0.0,bin1,N
8380,2024-09-27 14:55:13.401788,user1,user2,0.0,bin1,N
8381,2024-09-27 14:55:13.524020,user1,user2,0.0,bin1,N
8382,2024-09-27 14:55:13.619020,user1,user2,0.0,bin1,N
8383,2024-09-27 14:55:13.699353,user1,user2,0.0,bin1,N
8384,2024-09-27 14:55:13.771426,user1,user2,0.0,bin1,N
8385,2024-09-27 14:55:13.860427,user1,user2,0.0,bin1,N
8386,2024-09-27 14:55:13.928421,user1,user2,0.0,bin1,N
8387,2024-09-27 14:55:14.084487,user1,user2,0.0,bin1,N
8388,2024-09-27 14:55:14.180917,user1,user2,0.0,bin1,N
8389,2024-09-27 14:55:14.264924,user1,user2,0.0,bin1,N
8390,2024-09-27 14:55:14.368083,user1,user2,0.0,bin1,N
8391,2024-09-27 14:55:14.485083,user1,user2,0.0,bin1,N
8392,2024-09-27 14:55:14.578082,user1,user2,0.0,bin1,N
8393,2024-09-27 14:55:14.684215,user1,user2,0.0,bin1,N
8394,2024-09-27 14:55:14.773336,user1,user2,0.0,bin1,N
8395,2024-09-27 14:55:14.855475,user1,user2,0.0,bin1,N
8396,2024-09-27 14:55:14.951950,user1,user2,0.0,bin1,N
8397,2024-09-27 14:55:15.021962,user1,user2,0.0,bin1,N
8398,2024-09-27 14:55:15.097949,user1,user2,0.0,bin1,N
8399,2024-09-27 14:55:15.177914,user1,user2,0.0,bin1,N
8400,2024-09-27 14:55:15.249914,user1,user2,0.0,bin1,N
8401,2024-09-27 14:55:15.329968,user1,user2,0.0,bin1,N
8402,2024-09-27 14:55:15.405075,user1,user2,0.0,bin1,N
8403,2024-09-27 14:55:15.490075,user1,user2,0.0,bin1,N
8404,2024-09-27 14:55:15.573164,user1,user2,0.0,bin1,N
8405,2024-09-27 14:55:15.648291,user1,user2,0.0,bin1,N
8406,2024-09-27 14:55:15.737662,user1,user2,0.0,bin1,N
8407,2024-09-27 14:55:15.814725,user1,user2,0.0,bin1,N
8408,2024-09-27 14:55:15.894790,user1,user2,0.0,bin1,N
8409,2024-09-27 14:55:15.986789,user1,user2,0.0,bin1,N
8410,2024-09-27 14:55:16.063791,user1,user2,0.0,bin1,N
8411,2024-09-27 14:55:16.150790,user1,user2,0.0,bin1,N
8412,2024-09-27 14:55:16.222824,user1,user2,0.0,bin1,N
8413,2024-09-27 14:55:16.293802,user1,user2,0.0,bin1,N
8414,2024-09-27 14:55:16.371797,user1,user2,0.0,bin1,N
8415,2024-09-27 14:55:16.458789,user1,user2,0.0,bin1,N
8416,2024-09-27 14:55:16.542789,user1,user2,0.0,bin1,N
8417,2024-09-27 14:55:16.613785,user1,user2,0.0,bin1,N
8418,2024-09-27 14:55:16.697799,user1,user2,0.0,bin1,N
8419,2024-09-27 14:55:16.767890,user1,user2,0.0,bin1,N
8420,2024-09-27 14:55:16.850206,user1,user2,0.0,bin1,N
8421,2024-09-27 14:55:16.933275,user1,user2,0.0,bin1,N
8422,2024-09-27 14:55:17.011281,user1,user2,0.0,bin1,N
8423,2024-09-27 14:55:17.091288,user1,user2,0.0,bin1,N
8424,2024-09-27 14:55:17.164851,user1,user2,0.0,bin1,N
8425,2024-09-27 14:55:17.234839,user1,user2,0.0,bin1,N
8426,2024-09-27 14:55:17.320840,user1,user2,0.0,bin1,N
8427,2024-09-27 14:55:17.484136,user1,user2,0.0,bin1,N
8428,2024-09-27 14:55:17.603133,user1,user2,0.0,bin1,N
8429,2024-09-27 14:55:17.684179,user1,user2,0.0,bin1,N
8430,2024-09-27 14:55:17.784176,user1,user2,0.0,bin1,N
8431,2024-09-27 14:55:17.857251,user1,user2,0.0,bin1,N
8432,2024-09-27 14:55:17.939255,user1,user2,0.0,bin1,N
8433,2024-09-27 14:55:18.014250,user1,user2,0.0,bin1,N
8434,2024-09-27 14:55:18.137253,user1,user2,0.0,bin1,N
8435,2024-09-27 14:55:18.208203,user1,user2,0.0,bin1,N
8436,2024-09-27 14:55:18.286108,user1,user2,0.0,bin1,N
8437,2024-09-27 14:55:18.462478,user1,user2,0.0,bin1,N
8438,2024-09-27 14:55:18.550160,user1,user2,0.0,bin1,N
8439,2024-09-27 14:55:18.654158,user1,user2,0.0,bin1,N
8440,2024-09-27 14:55:18.754396,user1,user2,0.0,bin1,N
8441,2024-09-27 14:55:18.847424,user1,user2,0.0,bin1,N
8442,2024-09-27 14:55:18.938439,user1,user2,0.0,bin1,N
8443,2024-09-27 14:55:19.027831,user1,user2,0.0,bin1,N
8444,2024-09-27 14:55:19.121070,user1,user2,0.0,bin1,N
8445,2024-09-27 14:55:19.215745,user1,user2,0.0,bin1,N
8446,2024-09-27 14:55:19.300033,user1,user2,0.0,bin1,N
8447,2024-09-27 14:55:19.381482,user1,user2,0.0,bin1,N
8448,2024-09-27 14:55:19.456309,user1,user2,0.0,bin1,N
8449,2024-09-27 14:55:19.532038,user1,user2,0.0,bin1,N
8450,2024-09-27 14:55:19.613453,user1,user2,0.0,bin1,N
8451,2024-09-27 14:55:19.690152,user1,user2,0.0,bin1,N
8452,2024-09-27 14:55:19.774010,user1,user2,0.0,bin1,N
8453,2024-09-27 14:55:45.606582,user1,user2,0.0,bin1,N
8454,2024-09-27 14:55:45.795588,user1,user2,0.0,bin1,N
8455,2024-09-27 14:55:45.917588,user1,user2,0.0,bin1,N
8456,2024-09-27 14:55:46.010707,user1,user2,0.0,bin1,N
8457,2024-09-27 14:55:46.102708,user1,user2,0.0,bin1,N
8458,2024-09-27 14:55:46.229303,user1,user2,0.0,bin1,N
8459,2024-09-27 14:55:46.313298,user1,user2,0.0,bin1,N
8460,2024-09-27 14:55:46.402303,user1,user2,0.0,bin1,N
8461,2024-09-27 14:55:46.489292,user1,user2,0.0,bin1,N
8462,2024-09-27 14:55:46.571287,user1,user2,0.0,bin1,N
8463,2024-09-27 14:55:46.666560,user1,user2,0.0,bin1,N
8464,2024-09-27 14:55:46.751653,user1,user2,0.0,bin1,N
8465,2024-09-27 14:55:46.836656,user1,user2,0.0,bin1,N
8466,2024-09-27 14:55:46.918662,user1,user2,0.0,bin1,N
8467,2024-09-27 14:55:46.986656,user1,user2,0.0,bin1,N
8468,2024-09-27 14:55:47.062768,user1,user2,0.0,bin1,N
8469,2024-09-27 14:55:47.147755,user1,user2,0.0,bin1,N
8470,2024-09-27 14:55:47.216754,user1,user2,0.0,bin1,N
8471,2024-09-27 14:55:47.281761,user1,user2,0.0,bin1,N
8472,2024-09-27 14:55:47.355034,user1,user2,0.0,bin1,N
8473,2024-09-27 14:55:47.453191,user1,user2,0.0,bin1,N
8474,2024-09-27 14:55:47.532343,user1,user2,0.0,bin1,N
8475,2024-09-27 14:55:47.601348,user1,user2,0.0,bin1,N
8476,2024-09-27 14:55:47.669370,user1,user2,0.0,bin1,N
8477,2024-09-27 14:55:47.743895,user1,user2,0.0,bin1,N
8478,2024-09-27 14:55:47.813091,user1,user2,0.0,bin1,N
8479,2024-09-27 14:55:47.899211,user1,user2,0.0,bin1,N
8480,2024-09-27 14:55:47.972333,user1,user2,0.0,bin1,N
8481,2024-09-27 14:55:48.039409,user1,user2,0.0,bin1,N
8482,2024-09-27 14:55:48.099393,user1,user2,0.0,bin1,N
8483,2024-09-27 14:55:48.180394,user1,user2,0.0,bin1,N
8484,2024-09-27 14:55:48.310399,user1,user2,0.0,bin1,N
8485,2024-09-27 14:55:48.385421,user1,user2,0.0,bin1,N
8486,2024-09-27 14:55:48.460806,user1,user2,0.0,bin1,N
8487,2024-09-27 14:55:48.532802,user1,user2,0.0,bin1,N
8488,2024-09-27 14:55:48.601450,user1,user2,0.0,bin1,N
8489,2024-09-27 14:55:48.680451,user1,user2,0.0,bin1,N
8490,2024-09-27 14:55:48.759828,user1,user2,0.0,bin1,N
8491,2024-09-27 14:55:48.830018,user1,user2,0.0,bin1,N
8492,2024-09-27 14:55:48.910239,user1,user2,0.0,bin1,N
8493,2024-09-27 14:55:48.973222,user1,user2,0.0,bin1,N
8494,2024-09-27 14:55:49.059527,user1,user2,0.0,bin1,N
8495,2024-09-27 14:55:49.130528,user1,user2,0.0,bin1,N
8496,2024-09-27 14:55:49.215143,user1,user2,0.0,bin1,N
8497,2024-09-27 14:55:49.294651,user1,user2,0.0,bin1,N
8498,2024-09-27 14:55:49.395652,user1,user2,0.0,bin1,N
8499,2024-09-27 14:55:49.461951,user1,user2,0.0,bin1,N
8500,2024-09-27 14:55:49.537071,user1,user2,0.0,bin1,N
8501,2024-09-27 14:55:49.616333,user1,user2,0.0,bin1,N
8502,2024-09-27 14:55:49.712342,user1,user2,0.0,bin1,N
8503,2024-09-27 14:55:49.796808,user1,user2,0.0,bin1,N
8504,2024-09-27 14:55:49.961335,user1,user2,0.0,bin1,N
8505,2024-09-27 14:55:50.053630,user1,user2,0.0,bin1,N
8506,2024-09-27 14:55:50.149908,user1,user2,0.0,bin1,N
8507,2024-09-27 14:55:50.257199,user1,user2,0.0,bin1,N
8508,2024-09-27 14:55:50.365737,user1,user2,0.0,bin1,N
8509,2024-09-27 14:55:50.463639,user1,user2,0.0,bin1,N
8510,2024-09-27 14:55:50.554640,user1,user2,0.0,bin1,N
8511,2024-09-27 14:55:50.664101,user1,user2,0.0,bin1,N
8512,2024-09-27 14:55:50.766163,user1,user2,0.0,bin1,N
8513,2024-09-27 14:55:50.873063,user1,user2,0.0,bin1,N
8514,2024-09-27 14:55:50.944904,user1,user2,0.0,bin1,N
8515,2024-09-27 14:55:51.019798,user1,user2,0.0,bin1,N
8516,2024-09-27 14:55:51.110321,user1,user2,0.0,bin1,N
8517,2024-09-27 14:55:51.191938,user1,user2,0.0,bin1,N
8518,2024-09-27 14:55:51.271536,user1,user2,0.0,bin1,N
8519,2024-09-27 14:55:51.366979,user1,user2,0.0,bin1,N
8520,2024-09-27 14:55:51.444217,user1,user2,0.0,bin1,N
8521,2024-09-27 14:55:51.559218,user1,user2,0.0,bin1,N
8522,2024-09-27 14:55:51.641649,user1,user2,0.0,bin1,N
8523,2024-09-27 14:55:51.733291,user1,user2,0.0,bin1,N
8524,2024-09-27 14:55:51.819390,user1,user2,0.0,bin1,N
8525,2024-09-27 14:55:51.901093,user1,user2,0.0,bin1,N
8526,2024-09-27 14:55:51.978917,user1,user2,0.0,bin1,N
8527,2024-09-27 14:55:52.059735,user1,user2,0.0,bin1,N
8528,2024-09-27 14:55:52.130510,user1,user2,0.0,bin1,N
8529,2024-09-27 14:55:52.208234,user1,user2,0.0,bin1,N
8530,2024-09-27 14:55:52.331029,user1,user2,0.0,bin1,N
8531,2024-09-27 14:55:52.405161,user1,user2,0.0,bin1,N
8532,2024-09-27 14:55:52.477289,user1,user2,0.0,bin1,N
8533,2024-09-27 14:55:52.568625,user1,user2,0.0,bin1,N
8534,2024-09-27 14:55:52.644575,user1,user2,0.0,bin1,N
8535,2024-09-27 14:55:52.719835,user1,user2,0.0,bin1,N
8536,2024-09-27 14:55:52.785849,user1,user2,0.0,bin1,N
8537,2024-09-27 14:55:52.879852,user1,user2,0.0,bin1,N
8538,2024-09-27 14:55:52.965314,user1,user2,0.0,bin1,N
8539,2024-09-27 14:55:53.039951,user1,user2,0.0,bin1,N
8540,2024-09-27 14:55:53.116840,user1,user2,0.0,bin1,N
8541,2024-09-27 14:55:53.190472,user1,user2,0.0,bin1,N
8542,2024-09-27 14:55:53.275164,user1,user2,0.0,bin1,N
8543,2024-09-27 14:55:53.405533,user1,user2,0.0,bin1,N
8544,2024-09-27 14:55:53.481007,user1,user2,0.0,bin1,N
8545,2024-09-27 14:55:53.566609,user1,user2,0.0,bin1,N
8546,2024-09-27 14:55:53.638718,user1,user2,0.0,bin1,N
8547,2024-09-27 14:55:53.720163,user1,user2,0.0,bin1,N
8548,2024-09-27 14:55:53.816599,user1,user2,0.0,bin1,N
8549,2024-09-27 14:55:53.898337,user1,user2,0.0,bin1,N
8550,2024-09-27 14:55:53.973469,user1,user2,0.0,bin1,N
8551,2024-09-27 14:55:54.056130,user1,user2,0.0,bin1,N
8552,2024-09-27 14:55:54.167131,user1,user2,0.0,bin1,N
8553,2024-09-27 14:55:54.245434,user1,user2,0.0,bin1,N
8554,2024-09-27 14:55:54.393220,user1,user2,0.0,bin1,N
8555,2024-09-27 14:55:54.500978,user1,user2,0.0,bin1,N
8556,2024-09-27 14:55:54.588663,user1,user2,0.0,bin1,N
8557,2024-09-27 14:55:54.685986,user1,user2,0.0,bin1,N
8558,2024-09-27 14:55:54.776137,user1,user2,0.0,bin1,N
8559,2024-09-27 14:55:54.865543,user1,user2,0.0,bin1,N
8560,2024-09-27 14:55:54.957119,user1,user2,0.0,bin1,N
8561,2024-09-27 14:55:55.048197,user1,user2,0.0,bin1,N
8562,2024-09-27 14:55:55.139197,user1,user2,0.0,bin1,N
8563,2024-09-27 14:55:55.231196,user1,user2,0.0,bin1,N
8564,2024-09-27 14:55:55.329823,user1,user2,0.0,bin1,N
8565,2024-09-27 14:55:55.405941,user1,user2,0.0,bin1,N
8566,2024-09-27 14:55:55.488654,user1,user2,0.0,bin1,N
8567,2024-09-27 14:56:19.269789,user1,user2,10.0,bin1,N
8568,2024-09-27 14:56:19.521205,user1,user2,10.0,bin1,N
8569,2024-09-27 14:56:19.608536,user1,user2,10.0,bin1,N
8570,2024-09-27 14:56:19.702259,user1,user2,10.0,bin1,N
8571,2024-09-27 14:56:19.798554,user1,user2,10.0,bin1,N
8572,2024-09-27 14:56:19.883563,user1,user2,10.0,bin1,N
8573,2024-09-27 14:56:19.978668,user1,user2,0.0,bin1,N
8574,2024-09-27 14:56:20.081661,user1,user2,0.0,bin1,N
8575,2024-09-27 14:56:20.166746,user1,user2,0.0,bin1,N
8576,2024-09-27 14:56:20.256323,user1,user2,0.0,bin1,N
8577,2024-09-27 14:56:20.348723,user1,user2,0.0,bin1,N
8578,2024-09-27 14:56:20.420725,user1,user2,0.0,bin1,N
8579,2024-09-27 14:56:20.496728,user1,user2,0.0,bin1,N
8580,2024-09-27 14:56:20.570730,user1,user2,0.0,bin1,N
8581,2024-09-27 14:56:20.664724,user1,user2,0.0,bin1,N
8582,2024-09-27 14:56:20.745096,user1,user2,0.0,bin1,N
8583,2024-09-27 14:56:20.817682,user1,user2,0.0,bin1,N
8584,2024-09-27 14:56:20.884723,user1,user2,0.0,bin1,N
8585,2024-09-27 14:56:20.964806,user1,user2,0.0,bin1,N
8586,2024-09-27 14:56:21.037810,user1,user2,0.0,bin1,N
8587,2024-09-27 14:56:21.119977,user1,user2,0.0,bin1,N
8588,2024-09-27 14:56:21.222139,user1,user2,0.0,bin1,N
8589,2024-09-27 14:56:21.309908,user1,user2,0.0,bin1,N
8590,2024-09-27 14:56:21.389693,user1,user2,0.0,bin1,N
8591,2024-09-27 14:56:21.463832,user1,user2,0.0,bin1,N
8592,2024-09-27 14:56:21.545917,user1,user2,0.0,bin1,N
8593,2024-09-27 14:56:21.627967,user1,user2,0.0,bin1,N
